,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
as605240,11.403615835222979,-0.35718259217267145,11.403615835222979,0.3408973712941965,0.7904639602378931,257.27399999999994,250.218,257.025897464,88.0,0.0,0.2904251387797241,-0.2822471859509838,0.2904251387797241,0.2822471859509838,1.1111111111111112,1.8888888888888888,2.611111111111111,2.0248717602106145,696.5369307723552,12.535169427003234,9.083273677529261,9.899770258456988,8.720346690612276,5.178825430157552,5.995322011085278,3.6567250432915253,4.671466406049502,2.4331792955877685,3.2437965131138147,1.6424966916461001,2.324698289304196,-2.21,20994.09468276738,10.913563553429698,4.228574846408361,1.975736265486014,106.31271429405896,0.0,0.0,0.0,0.0,11.146391442523793,0.0,24.87382001404439,0.0,0.0,0.0,6.06636706846161,35.53409068484521,12.393687143226153,15.93853794912257,9.589074368143644,40.01769793398131,0.0,15.284745645900749,0.0,0.0,0.0,41.06137635419803,0.0,0.0,5.316788604006331,4.794537184071822,0.0,11.761884949391115,21.11434848441821,4.794537184071822,0.0,5.563451491696996,35.49792486250103,0.0,17.109421542066404,0.0,71.95,0.0,9.589074368143644,0.0,11.146391442523793,4.905136513890047,28.35873787632063,0.0,18.469707250060033,18.19910120538483,15.284745645900749,0.0,0.0,0.8993860754178212,31.173512674761774,1.8722162908373228,2.3575782890316628,-0.35718259217267145,5.486795634920635,4.90102696053679,0.0,0.0,0.0,18.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0,1.9536999999999998,68.6447,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at-7519,12.456889471659494,-0.5065589044259677,12.456889471659494,0.09593866584487065,0.6529263890140131,382.2510000000001,365.115,381.07593014400004,132.0,0.0,0.27118391324754765,-0.3478235191519265,0.3478235191519265,0.27118391324754765,1.12,1.8,2.48,1.7276213511633824,766.332305886145,17.81119030894213,13.234817593140459,14.74667548517737,12.058550648063802,7.862989018130422,8.618917964148878,5.707195659625164,6.521595913106376,3.9787965505001632,4.608737338848874,2.677385348798553,3.246472823497706,-2.0899999999999994,611945.6058418838,17.724026440589572,7.860510380623547,4.120693495048056,154.0136861478486,15.950365812018994,5.693927994848461,0.0,0.0,11.814359458703011,0.0,14.68775617644468,0.0,5.098681808301038,0.0,29.268246848926644,38.06389019460039,6.041840829147961,27.492947965476286,9.589074368143644,40.703625513851605,0.0,20.830940824614736,0.0,18.88348407499998,18.406301415831482,45.698590891026015,0.0,0.0,15.950365812018994,5.687386274683562,0.0,23.20187978046503,41.143076716278195,0.0,0.0,33.68809710054112,24.395944776997904,10.045266627482652,0.0,0.0,98.91,5.907179729351506,9.589074368143644,0.0,38.93905294721113,0.0,25.93115605767717,6.196843571613076,18.19910120538483,0.0,26.147729428621066,23.20187978046503,0.0,12.08357911320562,24.897403420037197,15.744484765051062,0.6103943525042919,-0.8214148715041565,4.889687256853563,3.090863459198596,1.7272247268760477,0.0,0.3125,25.0,4.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,9.0,4.0,0.0,1.0,1.0,3.0,2.4505999999999997,96.3608,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avagacestat,14.864242988402891,-4.679666232105668,14.864242988402891,0.06600148563950392,0.4270911649710049,520.8920000000002,503.7560000000001,520.059516584,182.0,0.0,0.3886983557344073,-0.3682796910701775,0.3886983557344073,0.3682796910701775,1.1764705882352942,1.8529411764705883,2.3823529411764706,2.033231457842439,1252.5779313453454,25.0956473593183,17.16752763932123,18.739953166267412,15.880865845904957,9.56928899699555,11.387316798805418,7.1372032608724645,9.46419364221685,4.796275712807985,6.91717594802872,3.113511725460981,4.843675727550527,-3.029999999999999,24804037.971981082,25.590383655916835,10.073143815446764,6.09678721502244,195.9076559480054,10.256762414135533,11.859061670193856,0.0,28.148514879549538,0.0,6.176298517443475,4.794537184071822,12.808212032003757,22.460439655267905,0.0,28.89033728428118,36.75265696523406,29.115114325973902,4.895483475517775,35.29708929607339,27.531410772991606,0.0,14.445857769368889,5.733667477162185,36.500022473873805,0.0,65.261514624506,0.0,11.387855989696924,5.733667477162185,17.56166019069928,0.0,11.600939890232516,40.98897382964076,21.36258474339198,5.817220841045895,18.405094737549014,58.276787390512915,5.022633313741326,11.387855989696924,0.0,119.39,53.352230722161025,30.773994359100037,0.0,26.86942427065302,4.305215991296234,24.592740704175355,24.26546827384644,0.0,0.0,14.663736715046003,17.3346073673947,85.14558541442037,5.787870157312901,15.493231649154199,3.771050517483703,5.285768785726548,-2.15320046874741,6.396482644462357,-6.082057278694832,-0.7690665154950871,-4.597887127844964,0.25,34.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,1.0,14.0,9.0,0.0,0.0,0.0,3.0,3.916400000000002,112.14420000000003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axitinib,12.075732222704954,-0.09012664826534977,12.075732222704954,0.09012664826534977,0.5241908173512972,386.48,368.3360000000001,386.12013219600004,138.0,0.0,0.2516719457749406,-0.3550767051016171,0.3550767051016171,0.2516719457749406,1.0714285714285714,1.9285714285714286,2.75,1.6025368729960088,1151.6453529302132,19.34672421487486,15.216477271392783,16.032973852320506,13.741514740667453,8.806134596712877,9.622631177640603,6.081519320272575,7.196874391922986,4.250081169716609,5.315626492913237,2.8541671142985092,3.8382649547701155,-3.3799999999999994,4402971.945665744,18.00530517350135,8.102901424896904,3.818583505931169,166.44882574909147,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,14.877197513320066,0.0,5.098681808301038,0.0,29.960986154775945,54.61660969289903,28.421706719790613,22.468008199010182,4.794537184071822,40.72402982449144,0.0,20.498130741555613,0.0,9.79096695103555,7.04767198267719,83.8118217376231,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,28.136193849577978,0.0,0.0,21.74584466546574,76.65148120726474,0.0,23.054965145748817,0.0,70.67,0.0,4.794537184071822,0.0,5.907179729351506,5.563451491696996,32.08174787281353,0.0,25.00640050368138,72.81571089828387,20.498130741555613,0.0,0.0,1.5556120798360153,18.311518456275138,11.214342697794827,3.3623922422988297,-0.09012664826534977,19.511671415368927,5.661925215311343,0.0,1.6393312080469369,0.045454545454545456,28.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,4.0,4.6391000000000036,113.21390000000004,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
az628,12.893538704592235,-0.686889384446211,12.893538704592235,0.11741485551621578,0.4428354064012243,451.53000000000014,426.3300000000002,451.2008250400001,170.0,0.0,0.26048459676001723,-0.3552260675231802,0.3552260675231802,0.26048459676001723,1.0588235294117647,1.8235294117647058,2.588235294117647,1.585839447108965,1511.9774108302984,24.457454678884094,19.508990328513484,19.508990328513484,16.173872278149343,10.84011500717917,10.84011500717917,8.818988118393463,8.818988118393463,5.817734307695403,5.817734307695403,3.595845226682249,3.595845226682249,-4.4399999999999995,37082812.7265506,22.74322477044836,8.831897785256018,4.523321583682666,197.2464665613972,15.200676855804016,0.0,0.0,0.0,11.466446624403513,0.0,9.589074368143644,4.9839785209472085,5.261891554738487,0.0,18.19910120538483,74.36268406169714,29.673282298424873,28.714456789034656,4.794537184071822,33.87226348548325,5.261891554738487,9.551078168738563,7.04767198267719,26.186202068468653,10.633577208012662,94.03514931359548,0.0,6.069221312792274,16.19284410306467,17.062158824050687,0.0,0.0,15.458257898090068,12.46266245207397,18.254850067221383,35.33236605854405,71.78552794345246,0.0,10.902924932081056,0.0,99.81,5.41499046939678,14.850965922882128,0.0,11.466446624403513,22.153762698461613,22.501675532761116,10.894419722555895,37.37950732498524,51.10304694137992,21.686777041752144,0.0,1.4446952339255454,0.0,29.617991303747313,16.189825559790325,4.248504440072654,-0.2586397464301502,20.399056392358005,1.5050240353820956,5.601389116142488,1.6688203316783918,0.18518518518518517,34.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,4.0,6.0,2.0,7.0,5.0,0.0,0.0,0.0,4.0,5.039000000000004,134.47989999999996,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azd6482,12.83789882544437,-0.9968996272075834,12.83789882544437,0.14853893717981004,0.6700364833304305,408.4580000000003,384.2660000000002,408.17975524799994,156.0,0.0,0.33729734455127175,-0.4775834854032876,0.4775834854032876,0.33729734455127175,1.2333333333333334,1.9666666666666666,2.7,1.782502530286341,1151.572966896397,21.250347897697548,16.96082853165462,16.96082853165462,14.435560745775549,9.89332024847714,9.89332024847714,7.435164704707515,7.435164704707515,5.2438201984784065,5.2438201984784065,3.7377134449609,3.7377134449609,-3.3899999999999997,6712628.0128408745,19.906147451486,8.155688549478157,3.860693675979929,173.2910180588976,20.060088683497565,11.465039998602755,0.0,0.0,5.559266895052008,5.969305287951849,9.195231790333615,9.77851570501903,0.0,0.0,12.13273413692322,37.61002709646307,36.60356121828039,24.819056249870794,14.637927532712578,23.121731561238164,0.0,9.384673127209002,0.0,19.88931522852921,36.5199750757078,69.63920453659755,0.0,0.0,15.775965229908817,11.50524905251859,0.0,0.0,46.76378255085254,4.736862953800049,6.923737199690624,34.45046968800139,47.38958316645456,0.0,5.647177220767728,0.0,96.17,5.969305287951849,14.69560176298435,0.0,17.164559215896965,43.4557030141373,11.126902983393991,0.0,40.92937352018292,24.813751198693335,5.316788604006331,9.720841474747257,6.954246937254069,0.0,31.24102192891268,12.744632437008462,2.8605063512625755,-0.36584483800795264,10.033696236410673,1.7729927773578567,6.425414836468297,0.0,0.3181818181818182,30.0,2.0,8.0,0.0,1.0,1.0,1.0,2.0,3.0,7.0,2.0,8.0,5.0,0.0,1.0,1.0,4.0,2.710820000000001,114.67000000000007,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azd7762,13.466531299972408,-0.7528006634752666,13.466531299972408,0.04388684177374613,0.672858689598005,362.43000000000006,343.2780000000001,362.12127506800005,132.0,0.0,0.3161660047169683,-0.3513695415614687,0.3513695415614687,0.3161660047169683,1.32,2.16,2.84,1.873791488572602,786.7050780593262,17.81119030894213,13.47258835347439,14.289084934402116,12.024877143252588,8.005149922971784,8.82164650389951,5.8697856164951645,6.921984457818407,3.937403578922988,5.120302926324938,2.795245010237219,3.808289456275443,-2.4499999999999997,569108.0228012172,17.37553166777971,7.623858436251915,4.3427465032868,148.15568109407016,21.68403328918118,10.694368034747194,0.0,0.0,5.907179729351506,6.031114512338072,4.794537184071822,9.184952231746642,0.0,11.336785877934737,12.13273413692322,43.14895234884642,17.463744428761835,5.687386274683562,13.979489415818463,28.962466394307874,0.0,10.633577208012662,5.733667477162185,18.88348407499998,18.406301415831482,41.026203377055246,0.0,10.440598685398296,21.68403328918118,14.872338506430204,0.0,11.336785877934737,31.069647882662686,0.0,5.817220841045895,22.513327623625138,30.33183534230805,0.0,10.440598685398296,0.0,96.24999999999999,6.031114512338072,13.979489415818463,0.0,17.76624139954536,27.54988855969573,19.386399651764595,23.469520014857956,18.19910120538483,0.0,15.950365812018994,5.733667477162185,13.466531299972408,1.1905815381708234,24.90626142376142,8.67617244995131,6.1693140240357955,-0.6391712747362994,7.002338611993471,1.8985839828227995,1.6627212773616022,0.0,0.29411764705882354,25.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,8.0,4.0,0.0,1.0,1.0,3.0,2.5265999999999997,96.27700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
azd8055,9.751088126673444,-0.10625022737167544,9.751088126673444,0.10625022737167544,0.6103026509720981,465.55400000000037,434.30600000000027,465.237604472,180.0,0.0,0.2293076044680706,-0.4963854360586909,0.4963854360586909,0.2293076044680706,0.9705882352941176,1.7058823529411764,2.3823529411764706,1.6360051166676879,1173.496323524032,23.656125291633366,19.899225797024553,19.899225797024553,16.58404999576855,11.74447641775551,11.74447641775551,8.834273848456013,8.834273848456013,6.538569559804627,6.538569559804627,4.6185181191874705,4.6185181191874705,-3.01,74834218.41861852,22.76599430074375,9.693996811360211,4.263117324823141,198.85128564696,29.11693571794181,11.567374611118932,5.647177220767728,5.948339280986494,0.0,0.0,0.0,4.9839785209472085,9.967957041894417,0.0,0.0,44.179309741689295,24.21641579521914,63.30804123145129,19.31711625624085,22.799603494054047,0.0,14.951935562841626,0.0,32.538038022190094,56.426657672855306,35.89528683400505,0.0,17.00689131982936,14.536682415501005,11.766202058821523,5.749511833283905,0.0,78.76898282713262,16.080607872113017,0.0,19.410925891078243,30.33183534230805,0.0,22.29078092177798,0.0,93.07000000000001,0.0,5.106527394840706,0.0,18.69056362280884,43.77255619308979,41.11443078236743,0.0,7.109797541277533,30.33183534230805,23.647293861082204,29.16252442424177,16.650978176078873,0.0,19.38805613077799,10.665954644268137,3.046244567271353,2.216006183319565,10.12534583150325,0.0,8.308527015660541,1.5988874511202877,0.48,34.0,1.0,9.0,0.0,2.0,2.0,1.0,2.0,3.0,9.0,1.0,9.0,5.0,0.0,2.0,2.0,5.0,2.642900000000001,130.4978,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bay-61-3606,11.721825996954271,-0.5847033717989152,11.721825996954271,0.0,0.44965586525059215,463.3250000000001,443.1650000000001,462.09739386,162.0,0.0,0.2519620014957717,-0.49286954256031773,0.49286954256031773,0.2519620014957717,1.032258064516129,1.8064516129032258,2.5161290322580645,1.7066656761117068e-06,1214.7222449183141,20.380104409694475,16.603598526215407,18.23659168807086,14.100886748174158,8.687840882456713,8.687840882456713,6.079013830015591,6.079013830015591,4.3724055744213715,4.3724055744213715,2.964622724640662,2.964622724640662,-3.5600000000000005,6090557.990058139,23.716348559209212,9.96451513841475,4.6242727244192015,190.00207415764388,20.524181988768614,11.465039998602755,11.49902366656781,5.948339280986494,5.907179729351506,0.0,9.195231790333615,14.951935562841626,0.0,24.814066322359952,0.0,30.33183534230805,30.220349274997837,25.476974569100523,14.268263091671919,48.134625331300704,0.0,19.352630169103417,5.733667477162185,0.0,19.536383686561397,60.55218461730588,0.0,22.75640315311327,20.524181988768614,11.766202058821523,11.49902366656781,24.814066322359952,39.47940498100999,0.0,0.0,10.357988675768818,54.98873312560889,0.0,16.904556707313183,0.0,116.66,5.907179729351506,4.794537184071822,0.0,30.37751781405695,34.606330941005524,5.563451491696996,0.0,49.343554540579305,24.26546827384644,15.284745645900749,20.19137190570949,12.438895128616414,0.0,24.987833044643764,3.088248692995717,7.858708804447476,1.372967724774599,10.608662255402043,4.988091917769046,0.0,3.1565924313509366,0.1,31.0,3.0,9.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,2.0,11.0,6.0,0.0,0.0,0.0,4.0,3.494600000000001,122.06060000000001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
belinostat,12.293618669690098,-3.713780916687661,12.293618669690098,0.07213860544217754,0.4462558920281968,318.35400000000004,304.242,318.067427928,114.0,0.0,0.26686334328222083,-0.2883676582803131,0.2883676582803131,0.26686334328222083,1.0454545454545454,1.7727272727272727,2.4545454545454546,2.2454663425408654,786.199563242807,16.001789232183626,11.431059718441297,12.247556299369023,10.509168480202892,6.312046976870945,7.795210224465337,4.353401683835931,6.0358039252454505,2.7317493663189643,4.1107166995380915,1.71482461142432,2.828013011476366,-2.6399999999999997,86225.83867628158,15.743277816590178,6.879544203978269,4.17507455905779,127.66401524791551,0.0,0.0,0.0,0.0,15.930470882759089,0.0,14.7238850733012,13.89789358245014,0.0,0.0,30.33183534230805,35.90493987237732,11.763406381517443,4.895483475517775,18.41958719317805,27.69387726427653,0.0,5.480096598121202,0.0,4.895483475517775,4.722094864452088,66.23677521468537,0.0,0.0,10.202191462573289,5.687386274683562,0.0,0.0,19.532229738457733,14.817828337479405,0.0,5.563451491696996,65.56880719850615,0.0,6.076020106833881,0.0,95.5,15.930470882759089,13.212334168400758,0.0,4.895483475517775,11.250837766380558,6.076020106833881,23.688850841878306,42.46456947923127,0.0,4.722094864452088,5.20725302477729,27.053888180272107,0.0,11.001763802766082,8.404079078106786,2.431069449733373,-0.698452999771993,14.61523584322303,2.48953089569161,0.0,-3.713780916687661,0.0,22.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,2.006,82.65570000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
